budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
80000000,Comedy,en,130.0,5.8,James L. Brooks,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
75000000,Animation Comedy Family Fantasy,en,91.0,6.3,Gil Kenan,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
75000000,Action Comedy Crime Romance,en,123.0,6.2,Barry Levinson,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
55000000,Action Adventure Drama Romance,en,134.0,5.9,Jerry Zucker,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
75000000,Drama History Romance,en,148.0,6.4,Andy Tennant,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
75000000,Fantasy Action Drama,en,110.0,5.7,Tarsem Singh,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
52000000,Mystery Drama Thriller Crime,en,113.0,6.2,Florent-Emilio Siri,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
75000000,Animation Action Science Fiction Family Adventure,en,94.0,6.3,Gary Goldman,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
75000000,Action Adventure Comedy Thriller,en,116.0,5.0,Ron Shelton,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
75000000,Action War Science Fiction,en,99.0,6.1,Paul W.S. Anderson,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
0,Action Drama Horror Science Fiction Thriller,en,84.0,5.8,\u00c0lex Pastor,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
75000000,Adventure Fantasy Animation Action Comedy,en,93.0,4.3,Henry Selick,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45000000,Action Adventure Drama Thriller,en,113.0,5.7,John Moore,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
75000000,Science Fiction Thriller Drama,en,106.0,6.9,M. Night Shyamalan,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
74000000,Family Animation Adventure Comedy,en,91.0,6.4,Kyle Balda,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
82000000,Action Fantasy Thriller,en,110.0,5.9,Zack Snyder,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
73000000,Crime Mystery,en,98.0,5.8,Brian De Palma,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
75000000,Science Fiction,en,134.0,5.8,Barry Levinson,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
73000000,Family Animation,en,97.0,5.9,Fergal Reilly,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
70000000,Romance Comedy Adventure,en,112.0,5.4,Andy Tennant,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
75000000,Comedy Drama,en,146.0,5.7,Judd Apatow,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
70000000,Thriller Action Drama,en,110.0,6.5,Peter Berg,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
72500000,Comedy,en,116.0,6.2,Adam McKay,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
70000000,Comedy Family Romance Fantasy,en,87.0,4.9,Steve Carr,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
72000000,Action Drama History War,en,177.0,7.7,Mel Gibson,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
72000000,Drama War,en,125.0,6.6,Sam Mendes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
75000000,Animation Comedy Family,en,87.0,6.9,David Silverman,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
72000000,Drama Romance,en,152.0,6.6,Frank Darabont,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
94000000,Action,en,116.0,4.5,Renny Harlin,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
74500000,Adventure Drama Family,en,109.0,6.9,Jean-Jacques Annaud,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
60000000,Drama Mystery Thriller,en,108.0,6.2,M. Night Shyamalan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
71000000,Comedy Family Fantasy,en,85.0,5.4,Betty Thomas,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
72000000,Drama Thriller Science Fiction Mystery,en,106.0,6.4,M. Night Shyamalan,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,1
150000000,Adventure Animation Comedy Family Fantasy,en,93.0,6.7,Andrew Adamson,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
120000000,Animation Adventure Comedy Family,en,117.0,6.6,John Lasseter,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
70000000,Comedy Romance,en,116.0,5.7,Garry Marshall,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
70000000,Action Adventure Thriller,en,124.0,5.8,Rob Cohen,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
74000000,Animation Adventure Comedy Family,en,93.0,5.8,Paul Tibbitt,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
